               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                 174,            0.020014,           0.0061699,                   0,             0.89889,             0.86565,             0.90406,             0.42936,            0.024128,            0.026652,                   0,            0.004291,            0.004291,            0.004291
                 175,            0.020182,           0.0062843,                   0,             0.90395,             0.85678,              0.9005,             0.42643,            0.024257,            0.026776,                   0,            0.004258,            0.004258,            0.004258
                 176,            0.020586,           0.0062805,                   0,             0.89973,             0.86692,             0.90919,             0.43565,            0.024157,            0.026187,                   0,            0.004225,            0.004225,            0.004225
                 177,            0.020166,           0.0061319,                   0,             0.88375,             0.87677,             0.90177,             0.42614,            0.024239,            0.026463,                   0,            0.004192,            0.004192,            0.004192
                 178,            0.020066,            0.006251,                   0,             0.91126,             0.84918,             0.89991,             0.41652,            0.024574,            0.026703,                   0,            0.004159,            0.004159,            0.004159
                 179,            0.020195,           0.0062785,                   0,             0.91578,             0.84537,             0.90275,             0.41966,            0.024584,             0.02705,                   0,            0.004126,            0.004126,            0.004126
                 180,            0.020071,           0.0062886,                   0,             0.88127,             0.86565,              0.8966,             0.42106,            0.024618,            0.026613,                   0,            0.004093,            0.004093,            0.004093
                 181,             0.01988,           0.0061891,                   0,             0.88834,             0.87072,             0.90535,              0.4183,            0.024775,            0.026675,                   0,             0.00406,             0.00406,             0.00406
                 182,            0.019728,           0.0061695,                   0,             0.89877,             0.86185,             0.90192,             0.42519,            0.024606,            0.026819,                   0,            0.004027,            0.004027,            0.004027
                 183,            0.019802,           0.0060566,                   0,              0.8919,             0.86791,             0.89633,             0.41778,            0.024878,             0.02724,                   0,            0.003994,            0.003994,            0.003994
                 184,            0.019555,           0.0060427,                   0,             0.89136,             0.86313,             0.90415,             0.42689,            0.024535,            0.026942,                   0,            0.003961,            0.003961,            0.003961
                 185,            0.019686,           0.0062192,                   0,             0.88697,             0.87519,             0.90639,             0.42886,            0.024416,            0.026961,                   0,            0.003928,            0.003928,            0.003928
                 186,            0.019553,           0.0061739,                   0,               0.864,             0.87769,             0.89705,             0.42136,            0.024345,            0.026852,                   0,            0.003895,            0.003895,            0.003895
                 187,            0.019866,           0.0063532,                   0,             0.90803,             0.86692,              0.9094,             0.42698,            0.024536,            0.026944,                   0,            0.003862,            0.003862,            0.003862
                 188,            0.019362,           0.0062202,                   0,             0.90797,             0.86312,              0.9125,             0.42404,            0.024606,            0.026631,                   0,            0.003829,            0.003829,            0.003829
                 189,            0.019547,           0.0061243,                   0,             0.91114,             0.84157,             0.90261,             0.41935,            0.024422,            0.026669,                   0,            0.003796,            0.003796,            0.003796
                 190,             0.01936,           0.0062224,                   0,             0.89057,             0.86645,             0.90619,             0.42511,            0.024347,            0.026982,                   0,            0.003763,            0.003763,            0.003763
                 191,            0.019228,           0.0060856,                   0,             0.88741,             0.87326,             0.90098,             0.42638,            0.024256,            0.026823,                   0,             0.00373,             0.00373,             0.00373
                 192,            0.019508,           0.0061031,                   0,             0.89574,             0.85298,              0.8889,              0.4223,              0.0245,            0.027047,                   0,            0.003697,            0.003697,            0.003697
                 193,            0.019295,           0.0060067,                   0,             0.89961,             0.85179,             0.90189,             0.42062,            0.024611,            0.027732,                   0,            0.003664,            0.003664,            0.003664
                 194,            0.019973,           0.0061706,                   0,             0.91187,             0.85298,             0.90706,             0.41849,            0.024963,            0.026998,                   0,            0.003631,            0.003631,            0.003631
                 195,            0.019368,            0.006028,                   0,              0.8969,             0.86185,             0.90027,              0.4248,            0.024543,            0.027173,                   0,            0.003598,            0.003598,            0.003598
                 196,             0.01937,           0.0060395,                   0,             0.87852,             0.87452,             0.89903,             0.41656,            0.024438,            0.026947,                   0,            0.003565,            0.003565,            0.003565
                 197,            0.019533,           0.0061699,                   0,             0.89451,             0.87199,             0.90591,             0.42143,            0.024559,            0.027266,                   0,            0.003532,            0.003532,            0.003532
                 198,            0.018914,           0.0060203,                   0,             0.90367,             0.85678,             0.90549,             0.42008,            0.024619,            0.027368,                   0,            0.003499,            0.003499,            0.003499
                 199,            0.019024,           0.0059572,                   0,             0.89902,             0.85044,             0.90301,             0.41644,            0.024656,            0.027413,                   0,            0.003466,            0.003466,            0.003466
                 200,            0.019313,           0.0060583,                   0,             0.91537,             0.84989,             0.90708,             0.42224,            0.024326,            0.027277,                   0,            0.003433,            0.003433,            0.003433
                 201,            0.019053,           0.0061097,                   0,             0.89666,             0.85678,             0.90562,             0.41442,            0.024749,             0.02704,                   0,              0.0034,              0.0034,              0.0034
                 202,             0.01871,           0.0060066,                   0,              0.8968,             0.84157,             0.89683,             0.41446,            0.024691,              0.0278,                   0,            0.003367,            0.003367,            0.003367
                 203,            0.018776,           0.0060368,                   0,             0.89122,             0.86312,             0.89694,             0.42083,            0.024579,            0.027282,                   0,            0.003334,            0.003334,            0.003334
                 204,            0.018809,           0.0059135,                   0,             0.87861,             0.86692,             0.90026,             0.41805,            0.024825,              0.0275,                   0,            0.003301,            0.003301,            0.003301
                 205,            0.018613,           0.0059386,                   0,             0.90744,             0.85737,             0.90571,             0.42578,            0.024558,            0.027179,                   0,            0.003268,            0.003268,            0.003268
                 206,            0.018956,           0.0058163,                   0,             0.90421,             0.84944,             0.90053,             0.42398,            0.024608,            0.027308,                   0,            0.003235,            0.003235,            0.003235
                 207,            0.018576,           0.0059385,                   0,             0.89713,             0.86215,              0.8969,             0.42136,            0.024788,            0.027125,                   0,            0.003202,            0.003202,            0.003202
                 208,            0.018534,           0.0060237,                   0,             0.89081,              0.8582,             0.89824,              0.4207,            0.024841,            0.027116,                   0,            0.003169,            0.003169,            0.003169
                 209,            0.018645,           0.0060216,                   0,             0.91091,             0.85425,             0.90304,             0.42412,            0.024635,            0.027371,                   0,            0.003136,            0.003136,            0.003136
                 210,            0.018652,           0.0059786,                   0,             0.89942,              0.8614,             0.89578,             0.42421,            0.024563,            0.027349,                   0,            0.003103,            0.003103,            0.003103
                 211,            0.018387,           0.0059303,                   0,             0.90087,             0.85233,              0.8997,              0.4214,            0.024732,            0.027616,                   0,             0.00307,             0.00307,             0.00307
                 212,            0.017987,           0.0058713,                   0,              0.8922,             0.86565,             0.90616,              0.4194,            0.024644,            0.027114,                   0,            0.003037,            0.003037,            0.003037
                 213,            0.018065,           0.0060429,                   0,             0.87407,             0.87959,             0.90718,             0.42041,            0.024617,            0.027217,                   0,            0.003004,            0.003004,            0.003004
                 214,            0.018396,           0.0059153,                   0,             0.90619,             0.86923,             0.91061,              0.4212,            0.024714,            0.027231,                   0,            0.002971,            0.002971,            0.002971
                 215,            0.018897,           0.0059387,                   0,             0.90262,             0.86312,             0.90787,             0.41985,            0.024754,            0.027772,                   0,            0.002938,            0.002938,            0.002938
                 216,             0.01822,           0.0057931,                   0,             0.90695,             0.85678,             0.90971,              0.4135,            0.025089,            0.027597,                   0,            0.002905,            0.002905,            0.002905
                 217,            0.018087,           0.0058768,                   0,             0.90508,             0.87008,             0.90624,             0.41032,            0.025063,            0.027502,                   0,            0.002872,            0.002872,            0.002872
                 218,            0.017773,           0.0058154,                   0,             0.87765,             0.87452,             0.90413,             0.41819,            0.025041,            0.027809,                   0,            0.002839,            0.002839,            0.002839
                 219,            0.017952,           0.0058254,                   0,             0.89057,             0.85609,             0.90197,             0.41588,            0.025116,            0.028216,                   0,            0.002806,            0.002806,            0.002806
                 220,            0.017902,           0.0058952,                   0,             0.89704,             0.86136,             0.90013,             0.41188,            0.024916,            0.028006,                   0,            0.002773,            0.002773,            0.002773
                 221,             0.01777,           0.0057303,                   0,             0.89188,             0.86185,             0.90287,             0.41907,            0.024797,            0.027826,                   0,             0.00274,             0.00274,             0.00274
                 222,             0.01766,           0.0059112,                   0,             0.90022,               0.869,             0.89898,             0.41614,            0.024938,            0.027729,                   0,            0.002707,            0.002707,            0.002707
                 223,            0.017847,           0.0058394,                   0,             0.89251,             0.86298,             0.90071,             0.41081,            0.025185,            0.027658,                   0,            0.002674,            0.002674,            0.002674
                 224,            0.018066,           0.0057528,                   0,              0.9032,             0.85678,             0.90181,             0.41309,            0.025046,            0.027549,                   0,            0.002641,            0.002641,            0.002641
                 225,            0.017965,           0.0057347,                   0,             0.89315,             0.85818,             0.89903,             0.41278,            0.025088,            0.027636,                   0,            0.002608,            0.002608,            0.002608
                 226,            0.017598,            0.005665,                   0,             0.90384,             0.84791,             0.90409,             0.41623,            0.025046,            0.027577,                   0,            0.002575,            0.002575,            0.002575
                 227,               0.018,           0.0058996,                   0,             0.89302,             0.85694,             0.90493,             0.41966,            0.024979,            0.027722,                   0,            0.002542,            0.002542,            0.002542
                 228,            0.017884,           0.0056869,                   0,             0.87603,             0.85978,             0.89994,             0.42029,            0.025048,            0.027952,                   0,            0.002509,            0.002509,            0.002509
                 229,            0.017428,           0.0058204,                   0,             0.88344,             0.85494,             0.89681,             0.41656,            0.025214,            0.028359,                   0,            0.002476,            0.002476,            0.002476
                 230,            0.017249,           0.0056841,                   0,             0.89308,             0.84918,             0.89528,             0.41527,            0.025156,            0.027861,                   0,            0.002443,            0.002443,            0.002443
                 231,            0.017477,           0.0056486,                   0,             0.88248,             0.85932,              0.8949,             0.41384,            0.025244,            0.027893,                   0,             0.00241,             0.00241,             0.00241
                 232,            0.017524,           0.0056188,                   0,             0.88957,             0.85765,              0.8941,             0.41253,             0.02514,            0.028302,                   0,            0.002377,            0.002377,            0.002377
                 233,            0.017658,           0.0056148,                   0,             0.87926,             0.86946,             0.89457,             0.41324,            0.025033,            0.028301,                   0,            0.002344,            0.002344,            0.002344
                 234,             0.01697,           0.0056123,                   0,             0.90403,             0.83571,             0.89126,             0.41503,             0.02499,            0.028005,                   0,            0.002311,            0.002311,            0.002311
                 235,            0.017492,           0.0056697,                   0,              0.8996,             0.84918,             0.89732,             0.41079,            0.025158,            0.028224,                   0,            0.002278,            0.002278,            0.002278
                 236,            0.017684,            0.005641,                   0,             0.91153,             0.83573,             0.89544,             0.41212,            0.025163,            0.028456,                   0,            0.002245,            0.002245,            0.002245
                 237,            0.017562,           0.0055279,                   0,             0.89205,             0.83523,             0.88747,             0.41442,            0.025073,            0.028645,                   0,            0.002212,            0.002212,            0.002212
                 238,            0.017088,            0.005605,                   0,             0.89686,             0.84863,             0.89298,             0.40949,            0.025194,            0.028456,                   0,            0.002179,            0.002179,            0.002179
                 239,            0.016934,           0.0055798,                   0,             0.90111,             0.84311,             0.89226,             0.41344,            0.025377,            0.028631,                   0,            0.002146,            0.002146,            0.002146
                 240,            0.016924,           0.0056628,                   0,             0.90407,             0.84284,              0.8932,             0.40634,            0.025338,            0.028863,                   0,            0.002113,            0.002113,            0.002113
                 241,            0.016925,           0.0055731,                   0,             0.89655,             0.85678,             0.89606,             0.41237,            0.025321,            0.028707,                   0,             0.00208,             0.00208,             0.00208
                 242,            0.016814,           0.0054979,                   0,             0.89318,             0.84537,             0.89412,             0.40844,            0.025237,            0.028972,                   0,            0.002047,            0.002047,            0.002047
                 243,            0.016896,            0.005609,                   0,              0.8783,             0.86058,             0.88893,             0.41058,            0.025211,            0.029015,                   0,            0.002014,            0.002014,            0.002014
                 244,            0.016824,           0.0055466,                   0,             0.88271,             0.85298,             0.88986,             0.41445,            0.025233,            0.028764,                   0,            0.001981,            0.001981,            0.001981
                 245,             0.01676,           0.0055737,                   0,             0.89381,             0.84664,             0.89219,             0.41337,            0.025557,            0.028949,                   0,            0.001948,            0.001948,            0.001948
                 246,            0.016837,           0.0055865,                   0,             0.90173,              0.8365,             0.89116,             0.41508,             0.02529,            0.028801,                   0,            0.001915,            0.001915,            0.001915
                 247,            0.016823,           0.0055588,                   0,              0.8953,             0.84157,             0.88679,             0.41486,            0.025196,            0.029027,                   0,            0.001882,            0.001882,            0.001882
                 248,            0.016672,           0.0057301,                   0,             0.89106,             0.83973,             0.88144,             0.41003,            0.025228,            0.029143,                   0,            0.001849,            0.001849,            0.001849
                 249,            0.016747,           0.0056539,                   0,             0.88904,             0.84282,             0.88466,             0.40924,            0.025282,            0.029322,                   0,            0.001816,            0.001816,            0.001816
                 250,            0.016778,           0.0055002,                   0,             0.90604,             0.84411,              0.8899,             0.41628,            0.025186,             0.02915,                   0,            0.001783,            0.001783,            0.001783
                 251,            0.016736,           0.0055092,                   0,             0.89442,             0.83523,               0.892,             0.41651,            0.025065,            0.028963,                   0,             0.00175,             0.00175,             0.00175
                 252,            0.016546,           0.0054603,                   0,             0.88526,             0.84093,             0.88272,             0.40919,            0.025097,            0.029423,                   0,            0.001717,            0.001717,            0.001717
                 253,             0.01728,           0.0055649,                   0,             0.89456,             0.84791,             0.88866,             0.41198,            0.025184,            0.029219,                   0,            0.001684,            0.001684,            0.001684
                 254,            0.016295,           0.0055156,                   0,             0.88351,             0.86185,             0.89543,             0.41172,             0.02527,            0.028873,                   0,            0.001651,            0.001651,            0.001651
                 255,            0.016445,           0.0054891,                   0,             0.87025,             0.86707,             0.89484,             0.41234,            0.025137,            0.028936,                   0,            0.001618,            0.001618,            0.001618
                 256,            0.016557,           0.0055371,                   0,             0.87306,             0.86946,             0.89522,             0.41197,            0.025038,            0.028959,                   0,            0.001585,            0.001585,            0.001585
                 257,            0.016616,           0.0054428,                   0,             0.87705,             0.86058,             0.88916,             0.40984,            0.025161,            0.029193,                   0,            0.001552,            0.001552,            0.001552
                 258,            0.016179,           0.0054331,                   0,             0.87034,             0.85924,               0.885,              0.4084,            0.025281,            0.029316,                   0,            0.001519,            0.001519,            0.001519
                 259,            0.015848,           0.0053715,                   0,             0.86182,             0.87959,             0.88999,             0.41105,            0.025259,            0.029153,                   0,            0.001486,            0.001486,            0.001486
                 260,            0.016231,           0.0054498,                   0,             0.85579,             0.87251,             0.89226,             0.40774,            0.025312,            0.029574,                   0,            0.001453,            0.001453,            0.001453
                 261,            0.015948,           0.0054022,                   0,              0.8637,             0.87706,             0.89194,              0.4103,            0.025272,            0.029291,                   0,             0.00142,             0.00142,             0.00142
                 262,            0.015762,           0.0054292,                   0,             0.86314,              0.8713,             0.89132,             0.41188,            0.025229,            0.029389,                   0,            0.001387,            0.001387,            0.001387
                 263,            0.016042,           0.0053354,                   0,             0.89479,              0.8516,             0.89438,             0.41206,            0.025439,            0.029503,                   0,            0.001354,            0.001354,            0.001354
                 264,            0.016714,           0.0054858,                   0,             0.88394,             0.87326,             0.89685,             0.41226,              0.0254,            0.029203,                   0,            0.001321,            0.001321,            0.001321
                 265,            0.015955,           0.0055321,                   0,             0.87176,             0.87326,             0.89275,             0.40854,            0.025469,            0.029173,                   0,            0.001288,            0.001288,            0.001288
                 266,            0.015712,           0.0052963,                   0,              0.8748,             0.86565,             0.89279,             0.40862,            0.025372,             0.02937,                   0,            0.001255,            0.001255,            0.001255
                 267,            0.016091,           0.0054285,                   0,             0.87383,             0.85678,             0.88395,             0.40704,            0.025364,            0.029285,                   0,            0.001222,            0.001222,            0.001222
                 268,            0.015968,           0.0054871,                   0,             0.88034,             0.87647,             0.89589,             0.41109,            0.025257,            0.029072,                   0,            0.001189,            0.001189,            0.001189
                 269,            0.016424,            0.005279,                   0,             0.88646,             0.85298,             0.89324,             0.41215,            0.025254,            0.029252,                   0,            0.001156,            0.001156,            0.001156
                 270,            0.015889,           0.0051889,                   0,             0.88912,             0.85298,             0.89622,             0.41593,             0.02531,            0.029381,                   0,            0.001123,            0.001123,            0.001123
                 271,            0.015932,            0.005439,                   0,             0.87701,             0.86819,             0.89356,             0.41489,            0.025393,            0.029474,                   0,             0.00109,             0.00109,             0.00109
                 272,             0.01575,           0.0054228,                   0,             0.87677,             0.88213,             0.89918,             0.41286,            0.025376,            0.029399,                   0,            0.001057,            0.001057,            0.001057
                 273,            0.015593,             0.00524,                   0,             0.86257,             0.88303,             0.89382,             0.41205,            0.025375,            0.029512,                   0,            0.001024,            0.001024,            0.001024
                 274,            0.016333,           0.0052999,                   0,             0.85951,             0.87624,              0.8911,             0.40939,             0.02545,            0.029708,                   0,            0.000991,            0.000991,            0.000991
                 275,            0.015334,           0.0052781,                   0,             0.85825,             0.89015,             0.89364,             0.41126,             0.02545,            0.029612,                   0,            0.000958,            0.000958,            0.000958
                 276,            0.016073,           0.0053124,                   0,             0.86029,             0.88593,             0.89374,             0.41449,            0.025479,            0.029583,                   0,            0.000925,            0.000925,            0.000925
