               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                 174,            0.019975,           0.0061448,                   0,             0.88775,             0.86205,             0.90219,              0.4149,            0.024705,            0.026383,                   0,            0.004291,            0.004291,            0.004291
                 175,            0.020382,           0.0062896,                   0,             0.90897,             0.85932,             0.90448,             0.42245,            0.024766,            0.026188,                   0,            0.004258,            0.004258,            0.004258
                 176,            0.020923,           0.0062766,                   0,             0.91645,             0.84806,             0.90301,             0.41725,            0.024803,            0.025988,                   0,            0.004225,            0.004225,            0.004225
                 177,            0.020393,           0.0061205,                   0,             0.90992,             0.86058,             0.89527,             0.41172,            0.024647,            0.026358,                   0,            0.004192,            0.004192,            0.004192
                 178,            0.020365,           0.0062887,                   0,             0.90081,             0.86565,             0.90305,             0.42214,            0.024644,            0.026061,                   0,            0.004159,            0.004159,            0.004159
                 179,            0.020152,            0.006242,                   0,             0.91212,             0.85678,             0.89786,             0.42595,            0.024433,              0.0263,                   0,            0.004126,            0.004126,            0.004126
                 180,            0.020138,           0.0062827,                   0,             0.90375,             0.86565,             0.90341,              0.4237,            0.024612,            0.026601,                   0,            0.004093,            0.004093,            0.004093
                 181,            0.020087,           0.0062804,                   0,             0.89651,             0.87199,             0.90337,             0.41821,             0.02508,            0.026088,                   0,             0.00406,             0.00406,             0.00406
                 182,             0.01983,           0.0061737,                   0,             0.91004,             0.85901,             0.89946,             0.41829,            0.025021,            0.026433,                   0,            0.004027,            0.004027,            0.004027
                 183,            0.019742,           0.0060497,                   0,             0.90223,             0.85378,             0.89942,             0.41825,             0.02525,            0.026962,                   0,            0.003994,            0.003994,            0.003994
                 184,            0.019805,           0.0060271,                   0,             0.90028,             0.85817,             0.89668,             0.42092,            0.024808,            0.026868,                   0,            0.003961,            0.003961,            0.003961
                 185,            0.019714,           0.0062242,                   0,             0.90639,             0.84537,             0.89488,             0.41154,            0.025149,            0.026893,                   0,            0.003928,            0.003928,            0.003928
                 186,            0.019882,           0.0061885,                   0,             0.90208,             0.85234,               0.895,             0.41921,            0.024706,            0.026604,                   0,            0.003895,            0.003895,            0.003895
                 187,            0.019778,           0.0063353,                   0,             0.91018,             0.86058,             0.90211,              0.4258,            0.024694,            0.026749,                   0,            0.003862,            0.003862,            0.003862
                 188,            0.019553,           0.0062575,                   0,             0.91096,             0.85585,             0.90335,             0.42333,             0.02469,             0.02637,                   0,            0.003829,            0.003829,            0.003829
                 189,             0.01937,           0.0060629,                   0,             0.89327,             0.85926,             0.89916,             0.41746,            0.024615,            0.026602,                   0,            0.003796,            0.003796,            0.003796
                 190,            0.019327,           0.0062436,                   0,             0.89559,             0.85932,             0.89347,             0.41258,            0.024679,             0.02673,                   0,            0.003763,            0.003763,            0.003763
                 191,            0.019577,           0.0061541,                   0,             0.89865,              0.8653,             0.91308,             0.42153,            0.024759,            0.026892,                   0,             0.00373,             0.00373,             0.00373
                 192,            0.019645,           0.0061214,                   0,             0.92592,             0.84411,             0.90898,             0.42386,            0.024588,            0.026187,                   0,            0.003697,            0.003697,            0.003697
                 193,             0.01954,           0.0060086,                   0,             0.89268,             0.86444,              0.9058,             0.42091,            0.024644,            0.026391,                   0,            0.003664,            0.003664,            0.003664
                 194,            0.020264,           0.0061848,                   0,             0.91047,             0.86819,             0.91033,             0.42207,            0.024767,            0.026162,                   0,            0.003631,            0.003631,            0.003631
                 195,            0.019563,           0.0060196,                   0,             0.89486,             0.86298,             0.90434,             0.42045,            0.024733,            0.026586,                   0,            0.003598,            0.003598,            0.003598
                 196,            0.019252,           0.0060851,                   0,             0.90155,             0.85886,              0.9073,             0.41144,            0.024813,            0.026627,                   0,            0.003565,            0.003565,            0.003565
                 197,            0.019448,           0.0062137,                   0,             0.89727,             0.86347,             0.90409,             0.41708,            0.024797,            0.026913,                   0,            0.003532,            0.003532,            0.003532
                 198,            0.019015,           0.0060543,                   0,             0.91968,             0.85619,             0.90834,             0.41243,            0.025127,            0.027238,                   0,            0.003499,            0.003499,            0.003499
                 199,            0.019091,           0.0059714,                   0,             0.92377,             0.84664,             0.90289,             0.42003,            0.024778,            0.026857,                   0,            0.003466,            0.003466,            0.003466
                 200,            0.019486,           0.0060641,                   0,             0.90315,             0.86439,             0.90397,             0.42474,              0.0247,            0.027099,                   0,            0.003433,            0.003433,            0.003433
                 201,            0.019132,           0.0061391,                   0,              0.8944,             0.88022,             0.90416,             0.41247,            0.024942,            0.026917,                   0,              0.0034,              0.0034,              0.0034
                 202,            0.018899,           0.0060147,                   0,             0.91486,             0.85804,             0.90765,             0.41754,            0.024758,            0.026773,                   0,            0.003367,            0.003367,            0.003367
                 203,            0.018849,           0.0060624,                   0,             0.90156,             0.85678,             0.90402,             0.42174,            0.024904,            0.026928,                   0,            0.003334,            0.003334,            0.003334
