               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                 174,            0.019205,           0.0060625,                   0,             0.90766,             0.84712,             0.90046,             0.40831,            0.025159,            0.027073,                   0,            0.004291,            0.004291,            0.004291
                 175,             0.01951,           0.0061539,                   0,             0.91002,             0.84918,             0.90044,             0.41021,            0.025388,            0.026951,                   0,            0.004258,            0.004258,            0.004258
                 176,            0.020187,           0.0061297,                   0,             0.90092,             0.85281,             0.89299,             0.40212,              0.0256,            0.027031,                   0,            0.004225,            0.004225,            0.004225
                 177,            0.019746,           0.0060498,                   0,             0.90375,             0.85683,             0.90102,              0.4026,            0.025355,             0.02724,                   0,            0.004192,            0.004192,            0.004192
                 178,            0.019497,           0.0061254,                   0,             0.89813,             0.86058,             0.89986,             0.40638,            0.025599,            0.027231,                   0,            0.004159,            0.004159,            0.004159
                 179,            0.019348,           0.0061234,                   0,             0.89645,             0.84486,              0.8918,             0.41018,            0.025293,            0.027606,                   0,            0.004126,            0.004126,            0.004126
                 180,             0.01937,           0.0061579,                   0,             0.89291,             0.85298,             0.89266,             0.40568,            0.025422,            0.027758,                   0,            0.004093,            0.004093,            0.004093
                 181,             0.01944,           0.0060959,                   0,             0.90355,             0.84298,                0.89,             0.40203,            0.025747,            0.027514,                   0,             0.00406,             0.00406,             0.00406
                 182,            0.019116,           0.0060448,                   0,             0.89709,             0.85077,             0.89564,             0.41204,            0.025359,            0.026974,                   0,            0.004027,            0.004027,            0.004027
                 183,            0.019085,           0.0059515,                   0,             0.89272,              0.8543,             0.89544,             0.41048,            0.025307,            0.027597,                   0,            0.003994,            0.003994,            0.003994
                 184,            0.019146,           0.0059389,                   0,             0.90481,             0.85805,             0.90235,             0.41044,            0.025492,            0.027648,                   0,            0.003961,            0.003961,            0.003961
                 185,            0.019024,           0.0060776,                   0,              0.8752,             0.87107,             0.89598,             0.40847,             0.02549,            0.027448,                   0,            0.003928,            0.003928,            0.003928
                 186,            0.018944,           0.0060072,                   0,             0.88431,             0.88158,             0.90526,             0.41087,             0.02518,            0.027194,                   0,            0.003895,            0.003895,            0.003895
                 187,            0.019022,           0.0061795,                   0,             0.88536,             0.87115,             0.89945,             0.40211,            0.025474,             0.02746,                   0,            0.003862,            0.003862,            0.003862
                 188,            0.018871,             0.00606,                   0,             0.91776,             0.85551,             0.90596,             0.40449,            0.025561,            0.027434,                   0,            0.003829,            0.003829,            0.003829
                 189,            0.018681,           0.0059548,                   0,             0.90615,             0.84434,             0.89265,             0.41146,            0.025434,            0.027444,                   0,            0.003796,            0.003796,            0.003796
                 190,              0.0186,           0.0060356,                   0,             0.90328,             0.84791,             0.89337,             0.41112,            0.025263,            0.027491,                   0,            0.003763,            0.003763,            0.003763
                 191,             0.01869,           0.0059668,                   0,              0.8991,             0.84704,             0.89221,             0.41069,             0.02537,            0.027536,                   0,             0.00373,             0.00373,             0.00373
                 192,            0.018734,           0.0059378,                   0,             0.90448,             0.85205,             0.89558,             0.40957,            0.025425,            0.027603,                   0,            0.003697,            0.003697,            0.003697
                 193,            0.018514,            0.005811,                   0,             0.90131,             0.84502,             0.88868,             0.40181,            0.025395,            0.027483,                   0,            0.003664,            0.003664,            0.003664
                 194,            0.019472,           0.0060536,                   0,             0.90031,             0.84699,             0.89171,             0.40789,            0.025272,            0.027363,                   0,            0.003631,            0.003631,            0.003631
                 195,            0.018998,            0.005922,                   0,             0.91053,             0.83838,             0.89348,             0.40852,            0.025433,            0.027805,                   0,            0.003598,            0.003598,            0.003598
                 196,            0.018721,           0.0059684,                   0,              0.9025,             0.83777,             0.89041,             0.40872,            0.025218,            0.027809,                   0,            0.003565,            0.003565,            0.003565
                 197,             0.01882,           0.0061082,                   0,             0.89547,             0.83601,             0.89101,             0.40765,            0.025296,            0.027597,                   0,            0.003532,            0.003532,            0.003532
                 198,            0.018206,           0.0058867,                   0,             0.90998,             0.83904,             0.89516,             0.40813,            0.025547,            0.028001,                   0,            0.003499,            0.003499,            0.003499
                 199,             0.01833,           0.0058147,                   0,              0.8958,             0.86075,             0.90042,             0.41675,            0.025624,            0.027759,                   0,            0.003466,            0.003466,            0.003466
                 200,            0.018578,           0.0058737,                   0,             0.89815,             0.83823,             0.88697,             0.41063,            0.025338,            0.027918,                   0,            0.003433,            0.003433,            0.003433
                 201,             0.01841,           0.0059832,                   0,             0.89567,             0.83784,             0.88832,             0.41088,            0.025178,            0.027856,                   0,              0.0034,              0.0034,              0.0034
                 202,            0.018025,           0.0058585,                   0,             0.90327,             0.84035,             0.89068,             0.40977,            0.025454,            0.028422,                   0,            0.003367,            0.003367,            0.003367
                 203,            0.018108,           0.0059078,                   0,             0.88948,             0.84668,             0.88485,             0.39995,            0.025425,             0.02804,                   0,            0.003334,            0.003334,            0.003334
